User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Age,Location,Theme,Description,Relevance,Type
e29dd049,9405864904,6,Eternal Dusk,David Martin,1977.0,Hachette,37,"Camus, None",,,,
1de642f6,6945759328,10,Secret Star,William Moore,2004.0,Crown Publishing,17,"Hubert, None",,,,
72e209a8,3438536424,7,Broken Moon: Forest of Dawn,Claire Jones,2008.0,Penguin Books,75,"Delattre, None",,,,
3a4378d6,7537982291,6,Lost Chronicle: Garden of Journey,Anna Garcia,1974.0,HarperCollins,54,"Blanchard, None",,,,
356cefe7,3302254196,8,Eternal Garden,Thomas Johnson,1953.0,Crown Publishing,33,"Texier, None",,,,
4a0d8916,5264997375,6,Sacred Chronicle,Alice Garcia,2008.0,Hachette,58,"Sanchez, None",,,,
45952d4d,9696625065,7,Eternal Dream,Michael Thompson,1974.0,Cambridge Press,74,"Renaultboeuf, None",,,,
a91408a7,4855541949,8,Modern Tale,Daniel Anderson,1998.0,Penguin Books,48,"Delaunay, None",,,,
9893f519,2755293624,8,Hidden Sun,Anna Smith,1954.0,Vintage Books,64,"Deschamps, None",,,,
6e68e379,3188255557,7,Broken Sun,James Smith,2010.0,Random House,21,"Sainte Maurice, None",,,,
f41736a3,3298585010,9,Endless Empire,Charles Johnson,1990.0,Vintage Books,21,"Pichon-sur-Mer, None",,,,
a618ca68,5552299639,8,Silver River,Thomas Rodriguez,1975.0,Vintage Books,19,"Rousset, None",,,,
e8ead281,5168133184,8,Modern Mountain,Auteur Inconnu,1973.0,Crown Publishing,75,"Hamelnec, None",,,,
2a49548b,1872208975,7,Dark Chronicle,James Taylor,1954.0,Scholastic,31,"Saint Aurélie, None",,,,
dc62e3d3,4115450845,8,Modern World: Wind of Dawn,Sarah Martinez,2005.0,HarperCollins,31,"DelmasBourg, None",,,,
c558874e,8330458009,8,Modern Bridge,Robert Lee,1972.0,Simon & Schuster,21,"Lemairedan, None",,,,
db4b3227,7216293207,10,Brave Dream,Michael Garcia,1993.0,Hachette,16,"Thibaultdan, None",,,,
935368b2,8306401535,7,Silent Sun,Sarah Anderson,1995.0,Hachette,51,"Bernier, None",,,,
4666818e,3859390034,7,Secret Mystery,Charles Martinez,1987.0,HarperCollins,82,"Saint Marcelle, None",,,,
17a289ad,9941558494,9,Silent City: Path of Dream,Robert Thompson,1984.0,Penguin Books,61,"Fernandes, None",,,,
6c66a236,5399804278,8,Secret Chronicle,Emma Miller,2002.0,Bloomsbury,22,"GarnierBourg, None",,,,
def827cc,3571587853,10,The Great Forest,John Anderson,1964.0,Cambridge Press,29,"Sainte ValentineBourg, None",,,,
a64fe6b7,6074170925,7,Endless River: Empire of Dusk,William Martinez,1979.0,HarperCollins,21,"Sainte Jérôme, None",,,,
bf1f4558,4111570091,6,Silver Wind: Shadow of Storm,James Garcia,1990.0,Cambridge Press,75,"Alexandre-la-Forêt, None",,,,
1de642f6,7987900743,7,Modern Kingdom: Light of Legacy,David Martinez,1985.0,Hachette,17,"Hubert, None",,,,
45952d4d,9334044275,9,Ancient World,Emma Taylor,2001.0,Macmillan,74,"Renaultboeuf, None",,,,
d2a9d100,2283390272,10,Hidden Path,Maria Davis,2005.0,Oxford Press,50,"Sainte Guy, None",,,,
c74e411e,3769878983,8,Brave River: Fire of Kingdom,John Martin,2011.0,Penguin Books,53,"Lefebvre, None",,,,
db4b3227,1939823801,10,Digital World,William Jones,1969.0,Scholastic,16,"Thibaultdan, None",,,,
3517ed84,1709315918,8,Hidden Star: Dream of Dusk,Olivia Lee,2013.0,Crown Publishing,31,"Barthelemy-sur-Riou, None",,,,
4f4bc85b,4620713808,7,Endless Wind: Chronicle of Legacy,George Lee,1992.0,Vintage Books,80,"Millet-sur-Duhamel, None",,,,
72e209a8,4738387916,7,Dark Ocean: Wind of City,Daniel Williams,2006.0,Hachette,75,"Delattre, None",,,,
26ca538b,7542428743,9,Brave Mountain: Song of River,Sarah Thomas,1993.0,Bloomsbury,83,"Rossi, None",,,,
b715c859,5563528775,8,Silver Song,Michael Rodriguez,1955.0,Vintage Books,16,"Chauveau, None",,,,
e0fc229a,5441914390,4,Hidden Ocean,George Brown,2009.0,Oxford Press,58,"Da Silva-sur-Mer, None",,,,
686af81c,8687344247,7,Silver Chronicle,Robert Davis,1967.0,HarperCollins,36,"Hervé, None",,,,
cc9a615d,6746060008,10,Dark Bridge: Song of Chronicle,Laura Williams,1999.0,HarperCollins,34,"Laine-sur-Fleury, None",,,,
db4bf5e5,5093243876,8,Forgotten Dream: Wind of Ocean,Anna Harris,1982.0,Crown Publishing,55,"Leblanc, None",,,,
6c4165c3,5850873877,8,The Great Tower,Sarah Rodriguez,2000.0,HarperCollins,45,"Baudry-sur-Pasquier, None",,,,
59fd5976,5168133184,10,Modern Mountain,Auteur Inconnu,1973.0,Crown Publishing,25,"Saint Zacharie, None",,,,
3d7d57c9,4115450845,9,Modern World: Wind of Dawn,Sarah Martinez,2005.0,HarperCollins,29,"Caron-la-Forêt, None",,,,
27e17d0a,0141439513,6,Lost Bridge (Real ISBN),Daniel Miller,1993.0,Cambridge Press,36,"Mailletnec, None",,,,
c558874e,5925734710,10,Eternal Light: River of Song,Claire Brown,1972.0,HarperCollins,21,"Lemairedan, None",,,,
b2a92e00,8563243106,9,Last Kingdom,Anna Brown,1978.0,Scholastic,49,"Fernandez, None",,,,
43cf0bf1,4703543167,8,Modern Dawn,Maria Anderson,2017.0,Hachette,17,"Arnauddan, None",,,,
42273ad1,7240150760,9,Silent Mountain,James Garcia,1990.0,Oxford Press,83,"Albert, None",,,,
fca5d4d7,0441172717,7,First Bridge (Real ISBN),Daniel Anderson,2021.0,Hachette,29,"Saint Lucie, None",,,,
c30a809c,4810990066,6,Silent City,Daniel Anderson,2013.0,Vintage Books,35,"Auger, None",,,,
7eaa08a1,0345339703,7,Eternal Wind (Real ISBN),Daniel White,2004.0,Simon & Schuster,29,"Masse-sur-Marie, None",,,,
f739e4e4,3122395882,7,Last River,David Taylor,2008.0,Scholastic,19,"Saint Arnaudeboeuf, None",,,,
2b7982c5,9199566396,9,The Great Mountain,Laura Williams,1995.0,Cambridge Press,27,"Sanchez, None",,,,
88bd0f8e,8880072463,8,Forgotten Song,Michael Moore,2013.0,Cambridge Press,85,"Sainte DianeVille, None",,,,
ca514c7c,2980992080,9,Secret Dawn: Tower of Mountain,John Moore,1990.0,Simon & Schuster,39,"Jacquesboeuf, None",,,,
27e17d0a,5804053925,7,Brave World,James Thomas,1989.0,Random House,36,"Mailletnec, None",,,,
9909e0e4,4084063260,6,Eternal Light: Mountain of Star,Thomas White,1954.0,Simon & Schuster,71,"Bonnetboeuf, None",,,,
72ee60e7,7188803026,9,First Dusk: Tower of Fire,Emily Martinez,1964.0,HarperCollins,26,"Sainte Michelle, None",,,,
6e68e379,2788175751,8,Golden Dawn,William Moore,1953.0,Bloomsbury,21,"Sainte Maurice, None",,,,
df2bec4c,6020732665,8,Last Mountain: Journey of Mystery,Olivia Jackson,1978.0,Penguin Books,52,"Saint Victoire, None",,,,
b3930f6a,4238808321,10,Eternal Wind,Charles Miller,1975.0,Penguin Books,44,"Marty, None",,,,
9909e0e4,8912396797,6,Hidden Tale: Forest of Ocean,Anna Moore,1968.0,Vintage Books,71,"Bonnetboeuf, None",,,,
e9fdcae6,2568624489,9,Modern Dream: Wind of Bridge,George Williams,2017.0,Hachette,52,"Saint Manon, None",,,,
4b49dfa1,3023862147,9,Dark Kingdom,Daniel Jones,2005.0,Penguin Books,38,"Sainte Matthieu, None",,,,
2f21a249,2368152086,9,Silent Dusk: Storm of Shadow,Emily Brown,1959.0,Hachette,57,"Duhamelnec, None",,,,
72e209a8,7518849780,4,Dark Tale,George Jones,1957.0,Crown Publishing,75,"Delattre, None",,,,
71235ffe,2679098464,8,Secret Empire: Path of Tower,John Garcia,2006.0,Bloomsbury,35,"Baron, None",,,,
ced92ffa,5563528775,6,Silver Song,Michael Rodriguez,1955.0,Vintage Books,65,"Rocher-sur-Godard, None",,,,
6cb096e0,3775265003,8,Ancient Mountain,William Harris,2004.0,Hachette,34,"Charpentierboeuf, None",,,,
50655f8b,7888394043,8,Golden Dream,Sarah Martinez,1994.0,Vintage Books,63,"Raynaud-sur-Jean, None",,,,
8ca4a4a1,0743273565,6,Endless Mountain (Real ISBN),Claire Lee,1985.0,HarperCollins,16,"Sainte Xavier-les-Bains, None",,,,
4416fb63,6314724970,6,Silent Empire: Shadow of Dusk,Michael Williams,2018.0,Hachette,71,"Ramos-sur-Mer, None",,,,
77817488,5526232728,7,Secret Ocean,Sophie Lee,1963.0,Vintage Books,30,"RenaudVille, None",,,,
21f9a4c4,3438893284,8,Secret Dawn,Auteur Inconnu,1971.0,Simon & Schuster,36,"Aubry, None",,,,
4b49dfa1,5093243876,6,Forgotten Dream: Wind of Ocean,Anna Harris,1982.0,Crown Publishing,38,"Sainte Matthieu, None",,,,
ea322fd0,7087445883,8,First Wind,George Harris,1978.0,Cambridge Press,52,"Pascal-sur-Morin, None",,,,
f12cee00,4998733274,7,Hidden Chronicle,John Williams,1968.0,Random House,52,"Saint Matthieudan, None",,,,
d31dba26,1846291686,7,Dark Mystery,Michael Martin,1951.0,Crown Publishing,18,"Saint Charlotte-sur-Mer, None",,,,
bf1f4558,5804053925,7,Brave World,James Thomas,1989.0,Random House,75,"Alexandre-la-Forêt, None",,,,
af8965a7,8772901024,7,Hidden City,Daniel Moore,1951.0,Oxford Press,84,"Wagner, None",,,,
d2a9d100,2535808611,7,Eternal Legacy: Forest of Chronicle,Sarah Jackson,1988.0,Simon & Schuster,50,"Sainte Guy, None",,,,
bf768b2d,7087445883,8,First Wind,George Harris,1978.0,Cambridge Press,67,"Buisson, None",,,,
20bb7000,7094425869,9,Lost Forest,Anna White,1957.0,Penguin Books,43,"Huetdan, None",,,,
32488c3c,8234631119,8,Lost Fire,Maria Martin,2015.0,Macmillan,51,"Saint Josettedan, None",,,,
ed78b016,7146000442,8,Brave Chronicle,James Jackson,2013.0,Penguin Books,20,"Barbe, None",,,,
f01cc4eb,9941558494,5,Silent City: Path of Dream,Robert Thompson,1984.0,Penguin Books,85,"Lévêque-les-Bains, None",,,,
4017a3e2,4998733274,7,Hidden Chronicle,John Williams,1968.0,Random House,79,"Thomas, None",,,,
4f4bc85b,5936334404,7,Wild Song,Michael Lee,2014.0,Cambridge Press,80,"Millet-sur-Duhamel, None",,,,
3d31f94d,8330458009,7,Modern Bridge,Robert Lee,1972.0,Simon & Schuster,61,"Guérin-sur-Reynaud, None",,,,
0615b4e4,3514743257,10,Golden Light: City of Tower,Emily White,1997.0,Simon & Schuster,31,"Saint Christophe-les-Bains, None",,,,
843a2d88,7180640408,7,Modern Mystery: Light of Chronicle,Maria Johnson,1962.0,Hachette,15,"Garnier, None",,,,
f9f3c9c5,7338239942,7,Secret Song,William Smith,1955.0,Random House,63,"Bouvier-sur-Mer, None",,,,
a91408a7,0061120081,8,The Great Light (Real ISBN),Sophie Lee,2008.0,Bloomsbury,48,"Delaunay, None",,,,
5b3e7c5a,5821877621,6,Ancient World: Chronicle of Sun,George Jackson,1953.0,Oxford Press,52,"Lambert-sur-Lucas, None",,,,
843a2d88,6369962676,3,Lost Horizon: Dawn of Forest,Maria Miller,2005.0,Oxford Press,15,"Garnier, None",,,,
a7c2220c,9941558494,7,Silent City: Path of Dream,Robert Thompson,1984.0,Penguin Books,47,"Auger, None",,,,
e5290713,4111570091,7,Silver Wind: Shadow of Storm,James Garcia,1990.0,Cambridge Press,50,"Paul, None",,,,
f0aa20e7,4733197903,7,Endless Kingdom,Maria Davis,1991.0,Vintage Books,81,"Pinto-sur-Mer, None",,,,
b715c859,4238808321,6,Eternal Wind,Charles Miller,1975.0,Penguin Books,16,"Chauveau, None",,,,
4f4bc85b,8027589506,6,Sacred Bridge: Wind of Fire,Olivia Anderson,1976.0,Random House,80,"Millet-sur-Duhamel, None",,,,
6e68e379,7857819655,6,Modern Dawn,Anna Martin,1978.0,Hachette,21,"Sainte Maurice, None",,,,
860e5c19,4148616165,4,Forgotten Tower,Laura Moore,1962.0,Hachette,55,"Meuniernec, None",,,,
77b97e62,8757003374,8,Secret Bridge,James Thompson,1987.0,Scholastic,49,"GoncalvesBourg, None",,,,
1de642f6,8330458009,10,Modern Bridge,Robert Lee,1972.0,Simon & Schuster,17,"Hubert, None",,,,
9526cc49,6363150700,9,The Great City,Sophie Thomas,1981.0,Hachette,52,"Saint MarineBourg, None",,,,
d2a9d100,2188737964,7,Digital Tower: Ocean of Kingdom,Charles Martinez,1987.0,Vintage Books,50,"Sainte Guy, None",,,,
39b9b0d0,9972990575,8,Lost Chronicle,Charles Davis,1982.0,Vintage Books,76,"Gimenez, None",,,,
5eeecd65,9199566396,9,The Great Mountain,Laura Williams,1995.0,Cambridge Press,56,"BodinBourg, None",,,,
96d958c3,1476239059,6,Silver Forest: Path of Kingdom,Alice Moore,2023.0,Random House,54,"David, None",,,,
a5d61556,7688280675,6,First Sun,Olivia Williams,1956.0,Scholastic,23,"Collet, None",,,,
935368b2,1501711697,8,Hidden Dream,James Smith,1996.0,Simon & Schuster,51,"Bernier, None",,,,
2b7982c5,6422558474,10,Endless Kingdom,Claire Rodriguez,1989.0,Bloomsbury,27,"Sanchez, None",,,,
015676d0,0345339711,7,Silent Kingdom (Real ISBN),Alice Taylor,1983.0,Bloomsbury,53,"Vidal-sur-Mer, None",,,,
9c2f8483,7146000442,9,Brave Chronicle,James Jackson,2013.0,Penguin Books,59,"Teixeira, None",,,,
4416fb63,2824443438,7,Dark Tale,Michael Jackson,1956.0,Crown Publishing,71,"Ramos-sur-Mer, None",,,,
20bb7000,5975723615,10,Hidden Ocean,Laura White,2007.0,Penguin Books,43,"Huetdan, None",,,,
3f25f890,3215682504,5,The Great Kingdom: Wind of Moon,William Lee,1982.0,HarperCollins,25,"Martin-sur-Leblanc, None",,,,
3032bae5,4900504509,5,Secret Song,George Garcia,1969.0,Vintage Books,41,"TorresVille, None",,,,
083f574d,2188737964,9,Digital Tower: Ocean of Kingdom,Charles Martinez,1987.0,Vintage Books,75,"Saint Pénélope, None",,,,
4bb64b14,5925734710,6,Eternal Light: River of Song,Claire Brown,1972.0,HarperCollins,68,"ArnaudVille, None",,,,
3d31f94d,3981731230,5,Lost Tale: Chronicle of Tower,Maria Garcia,2021.0,HarperCollins,61,"Guérin-sur-Reynaud, None",,,,
356cefe7,5511479001,9,Ancient Shadow,Emma Johnson,1983.0,Oxford Press,33,"Texier, None",,,,
fca5d4d7,2275757416,9,Silent Sun,Michael Anderson,1964.0,Macmillan,29,"Saint Lucie, None",,,,
33f53bc7,1594130019,7,First Legacy (Real ISBN),Maria Taylor,1983.0,Penguin Books,31,"Pasquier-sur-Charles, None",,,,
cd65ea43,7991929608,7,Sacred Journey,Robert Williams,1952.0,HarperCollins,20,"Bonneau, None",,,,
87986496,9337721653,6,Modern Tale,Thomas Jackson,1966.0,Macmillan,45,"Bernier, None",,,,
a935e953,2685550379,9,Hidden Dusk,Laura Jones,1984.0,Oxford Press,41,"Sainte Alainnec, None",,,,
77b97e62,2859743210,8,Digital Legacy,Sarah Brown,2015.0,HarperCollins,49,"GoncalvesBourg, None",,,,
7eaa08a1,1116678776,7,Hidden Shadow: Dawn of World,Laura Martinez,1981.0,Scholastic,29,"Masse-sur-Marie, None",,,,
ca514c7c,2235227112,7,Endless Mountain: Journey of Dusk,Charles Davis,2020.0,Oxford Press,39,"Jacquesboeuf, None",,,,
d3bf34fa,3472129669,9,Hidden Mountain: Shadow of Shadow,Alice Jackson,1958.0,Bloomsbury,36,"Buisson, None",,,,
75832de7,9033270132,7,First Dawn: Sun of Star,Robert Brown,2008.0,Vintage Books,23,"Carpentier-sur-Chauvet, None",,,,
17a289ad,8023296690,7,Lost Mountain: Garden of Journey,Sophie Brown,,Oxford Press,61,"Fernandes, None",,,,
5076a5b6,5085874453,6,Sacred Dawn: Tale of Dusk,Anna Smith,1977.0,Penguin Books,65,"Salmon-sur-Mer, None",,,,
e9fdcae6,0385514239,8,The Great Chronicle (Real ISBN),David Martinez,1990.0,Crown Publishing,52,"Saint Manon, None",,,,
77817488,2455098767,6,The Great Moon: Shadow of Kingdom,Alice Lee,2020.0,Penguin Books,30,"RenaudVille, None",,,,
29219ced,4465999099,8,Brave Fire,Sophie Martin,2009.0,Oxford Press,45,"Boulanger, None",,,,
764b34b4,5183873932,7,Endless Dawn,Emma Anderson,,Cambridge Press,46,"Chrétien-sur-Mer, None",,,,
2b7982c5,4069743339,7,Secret Tale: Legacy of Dream,James Williams,2011.0,Vintage Books,27,"Sanchez, None",,,,
4416fb63,3130573039,6,Last Kingdom,Robert Jackson,1969.0,Scholastic,71,"Ramos-sur-Mer, None",,,,
96d958c3,4533569440,7,Forgotten Dawn: Tower of Horizon,Sarah Rodriguez,1971.0,Vintage Books,54,"David, None",,,,
29219ced,3472129669,7,Hidden Mountain: Shadow of Shadow,Alice Jackson,1958.0,Bloomsbury,45,"Boulanger, None",,,,
0615b4e4,7087445883,8,First Wind,George Harris,1978.0,Cambridge Press,31,"Saint Christophe-les-Bains, None",,,,
fc4b478f,9790943877,7,Wild Star,Robert Moore,1977.0,Vintage Books,56,"Delannoy, None",,,,
6f8910a8,7413345234,9,Endless Tale,William Thomas,1953.0,Macmillan,80,"Dijoux, None",,,,
6f8910a8,4774604870,7,Secret Tale,David Jackson,1986.0,Penguin Books,80,"Dijoux, None",,,,
d31dba26,5804053925,7,Brave World,James Thomas,1989.0,Random House,18,"Saint Charlotte-sur-Mer, None",,,,
39b9b0d0,8001112203,6,Golden Dream: World of Legacy,William Davis,2021.0,Macmillan,76,"Gimenez, None",,,,
3d7d40fb,4870112380,9,Wild Journey,Alice Thomas,2022.0,Crown Publishing,83,"Sainte Augustindan, None",,,,
20bb7000,5886702828,6,Eternal Kingdom: Light of Shadow,Daniel Williams,1982.0,Simon & Schuster,43,"Huetdan, None",,,,
bfe6220b,8023296690,8,Lost Mountain: Garden of Journey,Sophie Brown,,Oxford Press,43,"Pages, None",,,,
b3ea66d6,9699048148,5,Wild Tower,George Taylor,1986.0,Bloomsbury,62,"Faure-sur-Bernard, None",,,,
a5d61556,8118898855,8,Brave Light: Light of Garden,Charles Martin,1999.0,Scholastic,23,"Collet, None",,,,
72e209a8,9481192153,5,Ancient Storm,Charles Moore,2011.0,Cambridge Press,75,"Delattre, None",,,,
6cb096e0,3326927524,8,Last Dusk: Tower of Mystery,Anna Davis,1961.0,Vintage Books,34,"Charpentierboeuf, None",,,,
41c1fdca,6247033847,9,Silver Tale,Alice Harris,1979.0,Simon & Schuster,49,"Barthelemy, None",,,,
6a55a780,9656505352,8,Last Legacy: Dream of Legacy,Alice Taylor,1957.0,Cambridge Press,64,"Gillet, None",,,,
4b49dfa1,7094425869,10,Lost Forest,Anna White,1957.0,Penguin Books,38,"Sainte Matthieu, None",,,,
b6ce1935,4069743339,6,Secret Tale: Legacy of Dream,James Williams,2011.0,Vintage Books,76,"Perret, None",,,,
95aa29da,2474353763,5,Eternal Dawn,George Lee,1961.0,Vintage Books,76,"Sainte Gilbert, None",,,,
0efce01a,6137042055,7,Silent Tale,Thomas Garcia,2012.0,Macmillan,56,"Breton-sur-Texier, None",,,,
dc62e3d3,9976008720,10,Secret Kingdom: Song of Journey,Charles Miller,1950.0,Oxford Press,31,"DelmasBourg, None",,,,
6a55a780,3074177037,8,Forgotten Dream,Emily Thomas,1985.0,Hachette,64,"Gillet, None",,,,
3987cb78,8854034807,7,Golden Tower: Song of Dream,David Williams,1975.0,Random House,28,"Lemonniernec, None",,,,
bc39588e,6682492031,8,Last Kingdom,Emma Martin,2022.0,Crown Publishing,60,"Sainte Laurence, None",,,,
3d31f94d,1026403287,6,Dark Moon: Ocean of Sun,Charles Miller,1973.0,Oxford Press,61,"Guérin-sur-Reynaud, None",,,,
3d31f94d,7484261086,8,Broken Horizon: City of Tale,Laura Williams,2013.0,Random House,61,"Guérin-sur-Reynaud, None",,,,
a91408a7,8053904914,7,Broken Forest,David Jackson,1993.0,Simon & Schuster,48,"Delaunay, None",,,,
1ef0a58a,0345339703,7,Eternal Wind (Real ISBN),Daniel White,2004.0,Simon & Schuster,47,"Sainte Robert, None",,,,
77817488,5975723615,5,Hidden Ocean,Laura White,2007.0,Penguin Books,30,"RenaudVille, None",,,,
31515d68,8698868603,7,Endless Star,Charles Davis,2015.0,Hachette,26,"Bousquetnec, None",,,,
6c4165c3,3033883668,6,Digital Legacy,John Moore,1956.0,Crown Publishing,45,"Baudry-sur-Pasquier, None",,,,
4bb64b14,9855929658,6,The Great Moon,James Jones,1976.0,Macmillan,68,"ArnaudVille, None",,,,
34ed34a6,3033883668,8,Digital Legacy,John Moore,1956.0,Crown Publishing,26,"Moreno, None",,,,
f01cc4eb,8687344247,10,Silver Chronicle,Robert Davis,1967.0,HarperCollins,85,"Lévêque-les-Bains, None",,,,
a9459d6c,2235227112,6,Endless Mountain: Journey of Dusk,Charles Davis,2020.0,Oxford Press,68,"Dufour, None",,,,
a3c6139f,5873650801,7,Forgotten Mountain,Emma Martin,2009.0,Penguin Books,17,"Dias-la-Forêt, None",,,,
2b77e6ce,7303526948,6,Dark World,David Brown,1973.0,Macmillan,59,"Guilletboeuf, None",,,,
4017a3e2,2631295894,9,Sacred Dream,Charles Harris,1990.0,Bloomsbury,79,"Thomas, None",,,,
29219ced,9337721653,8,Modern Tale,Thomas Jackson,1966.0,Macmillan,45,"Boulanger, None",,,,
a2f09487,5936334404,9,Wild Song,Michael Lee,2014.0,Cambridge Press,49,"Sainte Auguste, None",,,,
88bd0f8e,8757003374,7,Secret Bridge,James Thompson,1987.0,Scholastic,85,"Sainte DianeVille, None",,,,
bf768b2d,7413345234,7,Endless Tale,William Thomas,1953.0,Macmillan,67,"Buisson, None",,,,
6768617e,3950945732,6,Silent Dusk,Robert Thomas,1985.0,Cambridge Press,76,"Jolynec, None",,,,
1ef0a58a,7987900743,8,Modern Kingdom: Light of Legacy,David Martinez,1985.0,Hachette,47,"Sainte Robert, None",,,,
edfffdfa,7087445883,8,First Wind,George Harris,1978.0,Cambridge Press,34,"Saint Thérèse-les-Bains, None",,,,
b2a92e00,6106742840,6,First Dawn,James Taylor,2020.0,Hachette,49,"Fernandez, None",,,,
a08b1179,2080759166,7,Ancient Mystery,Emily Harris,2017.0,Macmillan,79,"Saint Constance, None",,,,
51c9111e,3438536424,7,Broken Moon: Forest of Dawn,Claire Jones,2008.0,Penguin Books,20,"Mercierboeuf, None",,,,
807b06fe,9991376737,7,Ancient Mystery: Bridge of Horizon,David Johnson,1955.0,Hachette,56,"Saint Hélène, None",,,,
4b0a4d5d,5085874453,8,Sacred Dawn: Tale of Dusk,Anna Smith,1977.0,Penguin Books,34,"Maillotdan, None",,,,
259b69ff,5264997375,6,Sacred Chronicle,Alice Garcia,2008.0,Hachette,82,"Duhamel-sur-Leclerc, None",,,,
db4bf5e5,5328382381,6,Digital Sun: Moon of Dusk,Maria Martinez,1983.0,Random House,55,"Leblanc, None",,,,
ddf1eed4,0451524934,8,Lost Horizon (Real ISBN),Sophie Garcia,1951.0,Crown Publishing,44,"Delmas-sur-Mer, None",,,,
bf8253b1,3701851923,6,Lost Song,George Martinez,2002.0,Scholastic,42,"Foucher, None",,,,
77b97e62,4334645812,7,Golden Mountain,John Jones,1991.0,Oxford Press,49,"GoncalvesBourg, None",,,,
d2a9d100,1031332119,5,Ancient River,Michael Davis,1993.0,Penguin Books,50,"Sainte Guy, None",,,,
1de642f6,3950945732,8,Silent Dusk,Robert Thomas,1985.0,Cambridge Press,17,"Hubert, None",,,,
5b899d59,1059059503,5,Silent Tower,Sophie Martinez,1979.0,Macmillan,46,"Delannoy, None",,,,
d2a9d100,5511479001,8,Ancient Shadow,Emma Johnson,1983.0,Oxford Press,50,"Sainte Guy, None",,,,
33f53bc7,4665645475,6,Golden Bridge,Michael Davis,2001.0,HarperCollins,31,"Pasquier-sur-Charles, None",,,,
686af81c,7816169341,9,Silent River: Song of Light,Robert Johnson,1962.0,Scholastic,36,"Hervé, None",,,,
710470dc,2297641198,7,Silent City,Claire Taylor,2009.0,Vintage Books,52,"Sainte Gérard-sur-Mer, None",,,,
42273ad1,5346804001,7,Brave Storm,George Williams,2005.0,Cambridge Press,83,"Albert, None",,,,
fc4b478f,4115052944,9,Dark River,Michael Thompson,1969.0,HarperCollins,56,"Delannoy, None",,,,
1abd4bf7,8142826364,10,Lost Journey,Emily Jackson,2017.0,Crown Publishing,35,"Marin-sur-Baudry, None",,,,
6a55a780,2581487122,7,The Great Tower,Anna Lee,2018.0,Hachette,64,"Gillet, None",,,,
